userName,review,date,title,isEdited,rating,app_name,app_id,developerResponse
Desertrat37713,"Car, home, shopping, yard work, walking, workouts, it’s always with me! Better than an old friend, love my oldies and look forward to my new favorites!",2019-05-29 23:26:13,Can’t live without it!,False,5,amazon-music-songs-podcasts,510855668,
JoyceLinRealEstate,Love Being able to download my favorite songs make playlist and listen to them in the car while I drive. Great variety of music,2019-05-20 14:50:07,Love it,False,5,amazon-music-songs-podcasts,510855668,
LCantrell110,I have an Echo and an Echo Dot and this app syncs up perfectly with both devices. I love being able to save my music and play it anywhere but also have the freedom to stream.,2019-05-03 14:00:28,Love this app,False,5,amazon-music-songs-podcasts,510855668,
TeachNRun2,"This app needs to balance the volume of the music playlists. One song will be loud and the next is soft. Constantly having to adjust volume from song to song. Other than that, good music app!",2019-05-08 12:50:50,Good music app but...,False,4,amazon-music-songs-podcasts,510855668,
joe diffe,It’s so awesome because I get to listen to New music like that. I also get to add new music and listen to it and old music and listen to it. You may not like it but I do five star rating🌠🌠🌠🌠🌠 and I can listen to own music to!!!,2019-04-30 00:23:51,AWESOME,False,5,amazon-music-songs-podcasts,510855668,
Tnmayer,I use the service at work on my iPad. The variety of music is great to get things done when I need to focus. During special holidays the theme music helps keep me in the mood to celebrate.,2019-04-19 15:45:45,Great Service,False,5,amazon-music-songs-podcasts,510855668,
Ricoh 901,"Two stars because if you want popular music you have to pay for “music unlimited” on top of the prime membership (which the cost just went up). Also what music you do find seems to be moved to music unlimited eventually, pretty much forcing you to upgrade if you want to continue to listen.",2019-04-29 19:54:50,Nothing special,False,2,amazon-music-songs-podcasts,510855668,
Moby1canobee,"Overall a great source for new and old music. But it seems to me that the stations play a lot of the same artists & the same songs over & over. They advertise over 10 million songs...well, they need to dip into that well a bit more.",2019-04-26 12:33:03,Could be Better,False,3,amazon-music-songs-podcasts,510855668,
Nauvoo Bell,"Everything is there.  You want to hear it, it’s there.  Just put it in and have a smile on your face the whole time you are listening.",2019-04-13 21:17:35,Will blow your mind.,False,5,amazon-music-songs-podcasts,510855668,
findinganicknameis2hard///,I’m having so much fun with this app. I go through the suggestions sent to my email each week. Have found a lot of artists I didn’t know about.,2019-04-08 18:17:22,Love this,False,5,amazon-music-songs-podcasts,510855668,
theHPMJ,Something for everyone. I enjoy listening daily - grateful for the offline (no data) listening feature while traveling.,2019-04-02 15:46:27,Great variety- eclectic,False,5,amazon-music-songs-podcasts,510855668,
RedWhiteandBooze,"Considering it’s included with my prime subscription, it’s fairly good and extensive. Access to new music is limited to an additional fee. The recommendations aren’t great, but if you know what you like/what you’re looking for, it’s sufficient.",2019-04-02 19:43:16,Pretty Decent Overall,False,4,amazon-music-songs-podcasts,510855668,
Sara from Charlotte,It’s a great way to find new music and old favorites. The search function almost always brings up great choices.,2019-04-02 12:30:20,Music for everyone all the time!,False,5,amazon-music-songs-podcasts,510855668,
Noway abc,"Easy to use, downloading works good and recommends music based on what you are listing to.  Discovered some interesting artists I never would have heard if not for this app.",2019-04-01 19:13:29,No complaints,False,5,amazon-music-songs-podcasts,510855668,
MarkG!!!!,Fab in general.  Only downside I can find is downloaded songs disappear if not connected to wifi in a few weeks.  Not a big deal if you’re a regular music listener.,2019-03-24 13:11:35,Love it!,False,5,amazon-music-songs-podcasts,510855668,
iDuncan,"Better than other options, especially since paying for Prime already. No ads.",2019-03-23 15:36:17,Good stuff,False,5,amazon-music-songs-podcasts,510855668,
AshMGatchell,No commercials! We can all build our own play list and all of us can listen to something different at the same time! Worth the money for prime music!,2019-03-22 00:36:57,LOVE,False,5,amazon-music-songs-podcasts,510855668,
Corbone,"Sure it doesn’t have everything, unless you pay for unlimited, but the amount is more than satisfactory",2019-03-18 01:25:07,Great amount of music,False,5,amazon-music-songs-podcasts,510855668,
Musicccc!,"I love the easy access to music
The only thing I don’t like is when songs I’ve downloaded disappear without explanation. The title is just grayed out. 
Other than than I have no complaints.",2019-03-21 01:10:25,Much better than iTunes,False,4,amazon-music-songs-podcasts,510855668,
Tooshort777,I have unlimited which has improved song choices and plays. Better than that other music service.,2019-03-12 17:40:56,Pretty good app and good music,False,5,amazon-music-songs-podcasts,510855668,
ibericg,Overall I like the app but the song rotation is painfully slow. I find myself not listening for several weeks only to come back to the same songs I got tired of.,2019-03-13 12:25:56,Need more song rotation,False,4,amazon-music-songs-podcasts,510855668,
meliwils,Awesome music selection and ability to select your favorites and put them in a playlist,2019-03-08 13:53:23,The only music streaming service I listen to,False,5,amazon-music-songs-podcasts,510855668,
RafaelLGib,I get to listen to all of my favorite songs and albums with just a click. It has make working out and being active much more pleasurable.,2019-03-06 16:17:28,Great app,False,5,amazon-music-songs-podcasts,510855668,
shoppong712,Would like to go back and play a song again after it has played.,2019-03-03 21:28:52,Songs,False,5,amazon-music-songs-podcasts,510855668,
DWWWC,On how to better understand the site. I still have not figured out how to have more than one playlist.,2019-03-03 17:23:59,Directions,False,5,amazon-music-songs-podcasts,510855668,
gookie47,"I can be compulsive, instantaneous, thoughtful...you name when I decide to look up a performer and I can find the person I am looking for immediately. Great music library at my finger tips!",2019-03-01 01:07:03,Great source of music,False,5,amazon-music-songs-podcasts,510855668,
Picky Consumer,"There is no other way I prefer to listen to music. I love the playlist and they way they change. Thank you for keeping music fun, fresh and fantastic!",2019-02-28 13:29:25,Playlists are the best,False,5,amazon-music-songs-podcasts,510855668,
Jessybird,"Wish it was a little easier to navigate while driving though. Also, wasn’t this included with Prime before? What happened??? Otherwise I love it!",2019-02-28 05:30:23,Very Good!,False,5,amazon-music-songs-podcasts,510855668,
mommalahti,So glad we added this feature. So many music choices to get us through any activity and introduce our young kids to a variety of music.,2019-02-28 05:14:23,Awesome app!,False,5,amazon-music-songs-podcasts,510855668,
Kelly153,"I started out using Pandora and I liked it okay. When I found out that Alexa works just like at home, I gave up my Pandora account. I need Alexa everywhere.",2019-02-27 03:06:08,As good as Pandora but with Alexa!,False,5,amazon-music-songs-podcasts,510855668,
Paaannddaaa,"All they need to add is current music, trending music for all categories i.e english, hindi, punjabi. Latest songs from movies take alot of time to come on to the app. Otherwise its the best music app i have used so far. Goahead download it and enjoy your music.",2019-02-28 04:53:40,Best music app,False,4,amazon-music-songs-podcasts,510855668,
TheOldRanger,I really like being able to listen to my favorite types of music whenever I have my iPad with me or when I am on my computer... just like right now,2019-02-21 05:06:05,Love it,False,5,amazon-music-songs-podcasts,510855668,
marshallstc,I can find just about everything I look for,2019-02-18 06:01:59,Would be even better if you could tag favorites,False,5,amazon-music-songs-podcasts,510855668,
domiataylor,I don’t like the fact that I pay so much money a month but certain songs are only available for a few weeks and then their gone. Also the fact that if you later want to delete the song they will delete any other copy on your device. It makes no sense!!,2019-02-21 02:06:46,Not the best app!,False,2,amazon-music-songs-podcasts,510855668,
nikoles,"You can look up music, you can save, and if you get bored with what you have you can listen to a station to mix it up a little.",2019-02-16 15:00:48,Use it on a a daily basis.,False,5,amazon-music-songs-podcasts,510855668,
Jt 8825,"No matter what mood I am in can always find exactly what I am looking for to match, pick it up, or tone it down.  Sometimes I just want comedy and it’s there!",2019-02-15 14:07:44,Love the music options,False,5,amazon-music-songs-podcasts,510855668,
ecmhem,I can always find a song or station for my mood. Up to date And easy to use,2019-02-15 12:00:32,Always something to listen to,False,5,amazon-music-songs-podcasts,510855668,
KP - Lady K,I pay the $8 a month for unlimited and it has every album I have wanted! There are no commercials and endless music...can't get much better than that!!!,2019-02-12 21:51:02,Love!,False,5,amazon-music-songs-podcasts,510855668,
God's Child 7,You chose your favorite songs to create your own playlist. No more listing to sub par music when you can listen to your favorites all the time.,2019-02-09 17:35:57,I love my Playlist,False,5,amazon-music-songs-podcasts,510855668,
Spartandrock,I use this every day while working out and working at work. I’ve had prime forever and the added bonus of streaming music and video included is awesome.,2019-02-04 15:36:16,Love this,False,5,amazon-music-songs-podcasts,510855668,
Chrisfgsg,"I enjoy being able to Dave the songs I like.  However, at times they are no longer available.  Also, would like to see more current music.",2019-02-05 16:06:41,"Good, but could be better",False,4,amazon-music-songs-podcasts,510855668,
witchdoc1994,"Music service is good, however I can’t get over the fact that I pay almost 17 dollars each month on top of paying almost 120 each year from prime.",2019-01-31 00:40:38,Eh,False,5,amazon-music-songs-podcasts,510855668,
VictoriaSecretAgents,"I like the Alexa feat. And the music is clear and easy to navigate and search through, however,  they said they had Beyoncé’s Formations on it but I still haven’t found it on here. Beyon! Beyon!",2019-01-30 05:28:29,It’s good however comma,False,5,amazon-music-songs-podcasts,510855668,
JJGA09,"Music is my constant reminder to keep a song in my heart and with the tremendous volume and variety of so many genres, I can immediately find the heart music for any uplifting I need. 

Thank you!",2019-01-28 15:52:20,Love it!!!!!,False,5,amazon-music-songs-podcasts,510855668,
Cuty Pinky,I’d downloaded all the Queen albums and I’ve been listening them in the car as offline mode.  I’m going to explore Led Zeppelin’s albums next.  It’s great I can listen to and download anything I want!,2019-01-28 06:33:10,I love it!,False,5,amazon-music-songs-podcasts,510855668,
Ladycupp,My go to music. Better than others I’ve tried. Wider options more of what I’m looking for and I am eclectic when it comes to music I listen to almost every genre.,2019-01-26 19:57:23,The best,False,5,amazon-music-songs-podcasts,510855668,
AX3516,This app is one of the best. Not only do you get every song you can think of you also listen even when you don’t have WiFi!,2019-01-26 01:26:53,5 star app,False,5,amazon-music-songs-podcasts,510855668,
Chili Ru,"I love the selection, the playlists, and that it’s so easy to use! I would definitely recommend this app for all music lovers.",2019-01-24 00:05:21,I can listen to any song I’d like to hear!,False,5,amazon-music-songs-podcasts,510855668,
Thatguy3811,"Whole family absolutely loves it! Family plan and a bunch of echo dots, and the whole family can stay together all the time! Share music, and share experiences!!!!",2019-01-20 17:13:40,Love it!,False,5,amazon-music-songs-podcasts,510855668,
PoftheD,Super easy to use .....every song or album you can think of...easy to customize playlists fir the whole family and great price!,2019-01-19 17:48:57,What’s not to like?,False,5,amazon-music-songs-podcasts,510855668,
Bloatedgopher,I like the multiple genres to choose from. Only drawback is that I listen so much that I noticed the playlist in the “stations” repeat quite often.,2019-01-14 14:31:15,Good diversity of musical genres,False,5,amazon-music-songs-podcasts,510855668,
RyRy12910,"It would be a 5 star review if they didn’t have you pay for almost every other song
But there are still good songs with high quality.",2019-01-16 04:16:36,Good but could be better,False,4,amazon-music-songs-podcasts,510855668,
AF Linton,"I loved the price and I get all the music I want, when I want, whenever I want. I’m a huge fan of classical and jazz, and I was quite happy to see that there were more options than “In The Mood” and “Claire de Lune.”",2019-01-12 22:29:14,Amazing,False,5,amazon-music-songs-podcasts,510855668,
RochesterNy,I really like the access to prime music but I would like to be able to remove downloaded music from iPhone in bulk to free up storage space.,2019-01-07 20:32:45,Very Good app but needs features,False,5,amazon-music-songs-podcasts,510855668,
MakQ,For the most part the app is awesome but has a few issues. It will crash occasionally on my phone and I wish the recommendation were better. But overall a solid app.,2019-01-09 14:25:26,Use all the time,False,4,amazon-music-songs-podcasts,510855668,
zaza10bc,It plays the music that you want and you can make your own playlist and whenever you want to can play your favorite song!!!,2019-01-02 20:22:03,Great,False,5,amazon-music-songs-podcasts,510855668,
Lester1231$,I love the huge variety of music available. I can search for any kind of playlist from classical piano to today’s top music. I never get tired of it.,2018-12-29 17:16:35,Amazing variety,False,5,amazon-music-songs-podcasts,510855668,
twinzitto,Awesome app. Only thing I would change is the way the new music is released. Should be on top of list instead of mixed in with previous newly released songs.  Thanks,2018-12-29 11:55:48,5 stars.,False,5,amazon-music-songs-podcasts,510855668,
gyinffxchfxcc,I don’t like how songs are available and then taken off your playlist for whatever reason a month later,2018-12-24 14:16:11,Works ok,False,5,amazon-music-songs-podcasts,510855668,
Highland Woman 256,I love that I can use this app while driving. It is easy to use Alexa to find what I want to listen to so that I’m not distracted from the road. The selection of music is also terrific!  Thanks,2018-12-21 13:47:02,Love the app!,False,5,amazon-music-songs-podcasts,510855668,
sunchip07,"After getting used to the app it’s super easy to use and friendly. Newer songs are harder to find or add, but other then that it’s awesome and highly recommended.",2018-11-28 00:39:01,Love it,False,5,amazon-music-songs-podcasts,510855668,
Purpletjchick,You have a song on favorite and 2 weeks down the road the song is not available. A week later you find it and have to download it again.... or if it is movie related they may get rid of the whole song (then I have to buy it on iTunes and listen to iTunes when I want to hear it,2018-12-15 14:04:16,I love it. But..,False,2,amazon-music-songs-podcasts,510855668,
Hominy1,"Not much to say only that it’s great to be able to download my favorite songs for free..no streaming later.  Just listen to them anytime, anywhere.",2018-11-26 04:03:15,My. Choice for music,False,5,amazon-music-songs-podcasts,510855668,
Bad Cow Jokes,Everything about it is good. The only thing is that there is a downloading glitch and it hasn't fixed in 2 months... it’s fixes now 5 months later.,2018-11-22 15:59:06,Its good,False,5,amazon-music-songs-podcasts,510855668,
Corpus Meera,"Regular updates, affordable price packaged with Prime subscription and great variety of music's best from every genre make this an easy first choice above the competition.",2018-11-22 12:54:35,"Super easy to use, go-to music player",False,5,amazon-music-songs-podcasts,510855668,
kstapea13,Decent selection of songs. Bigger variety than pandora for sure!,2018-11-21 13:45:23,Way better than pandora,False,5,amazon-music-songs-podcasts,510855668,
MovieMark28,"I haven’t found a song I wanted to hear, or Comedian, that wasn’t available. Easy to navigate. Much more user friendly than the competitors. A +",2018-11-21 00:20:22,Great app and product,False,5,amazon-music-songs-podcasts,510855668,
infamous_Mr.k,I love this app because of the ease of use and the offline mode. The downside to it it that you can’t get all  of the songs you want and there is a max to how many song you can save to your phone. On the haul very pleased with this app,2018-11-17 21:02:20,Sam review,False,4,amazon-music-songs-podcasts,510855668,
criticizing stuff,"Amazing app, the only problem is when I play it on my Bluetooth speaker it plays the next song without any sound coming out. You have to pause then unpause or even skip to actually play the song",2018-11-14 01:33:23,Annoying Bluetooth,False,4,amazon-music-songs-podcasts,510855668,
zjjjjjjjjjj,Great selection and streaming whether on WiFi or cellular. Have been using app for about two months and I have not experienced any issues. Creating playlists is a snap too!,2018-11-03 04:03:00,Well Worth It!,False,5,amazon-music-songs-podcasts,510855668,
nightmare$,I love it it has all music and it dose have nightcore which I adore!! But it doesn’t have songs in nightcore like savages or sweet but syco it dose have them but not in the form I want. So I would really appreciate! i”It if they would change that flaw it would make me very happy thank you I hope this helped👍👋❣️,2018-11-10 06:20:36,It’s great but..,False,4,amazon-music-songs-podcasts,510855668,
2mu2ku,"Easy to build and edit playlists. Wish there was an ability to blend and fade songs DJ style, but there are other apps for that. Most titles are available, but sometimes some titles are removed from availability, especially “clean” versions.",2018-11-03 20:20:36,Some titles limited,False,4,amazon-music-songs-podcasts,510855668,
CU Buffalo 86,"Used iTunes for years. All sorts of problems with accounts, libraries, licensing, etc. With Prime Music, I can listen to basically anything I want, and the app is far more intuitive and easy to use. I haven’t looked back!",2018-10-08 02:42:21,I Don’t Miss iTunes!,False,5,amazon-music-songs-podcasts,510855668,
Mtwain#1,"Great app, has a lot of songs. The only thing is they shouldn’t make you pay for the Unlimited upgrade so you can listed to some songs. I think the full unlimited version should be included with your prime membership:",2018-11-02 05:32:05,Unlimited should be included with Prime,False,4,amazon-music-songs-podcasts,510855668,
Lexeye79,I recently decided to give this app a try. Coming from iTunes it’s not much of an adjustment. My only reason for giving 4 stars is because 1.) the stations repeat the same songs & 2.) this app won’t play any music stations on my Fire HD tablet 😐. Other than that I like it.,2018-11-01 12:16:23,Good Music App,False,4,amazon-music-songs-podcasts,510855668,
NancyScuba,"I pay for the music service. But I’m thinking about switching to Apple Music. For some reason several songs appear as deleted from my music but I don’t get any notifications. And some are downloadable one day and the next day, no. 
It deleted my whole music once. I had to reinstall it all one by one. That was the answer support gave me.",2018-10-08 04:56:27,It deletes songs without telling you,False,2,amazon-music-songs-podcasts,510855668,
JustBarden,Tons of media to choose from. I’m still unsure why “Unlimited Music” which is an additional paid service is device specific and only works when playing on Alexa.,2018-10-04 12:08:58,Excellent Service,False,5,amazon-music-songs-podcasts,510855668,
arflyttyy,"Great app. Smooth, no bugs. 

My only issue is the fact that I can’t skip ahead in a song and if a song is playing and I go around the app, I can’t even open the song up unless i specifically go back to where I was and I have to add the song otherwise I can’t find it again. 

Can’t see the name either when it’s playing. You can only press play and pause and it’s annoying . 

It needs a bit of re-design check. 

Also add more new trap / rap songs or make it easy for NEW artists to share their music !",2018-10-07 22:01:11,Almost 5 stars,False,4,amazon-music-songs-podcasts,510855668,
Beto S12345,"Excelente service! Free skips and you can choose your songs. About 5% required the upgrade subscription but it’s not that big of deal, I just move on.",2018-10-03 20:41:16,Why didn’t know about this before?,False,5,amazon-music-songs-podcasts,510855668,
vtnightpainter,Have always disliked ITunes and have always avoided Apple products but Features for money ratio dictated an apple phone purchase. I attempt to circumvent apple anything if it all possible so this was a great solution for music.,2018-10-02 09:13:51,A good way to say NO to ITunes.,False,5,amazon-music-songs-podcasts,510855668,
RW Ret.,Just started using this recently. Really convenient to have all my music easily accessible from mobile devices. And to be able to listen to so much more than I’ve purchased.,2018-09-13 05:57:04,Really nice!,False,5,amazon-music-songs-podcasts,510855668,
yeahyeahyeahhh,I love this benefit of Prime. The stations are great. I sometimes have a hard time finding playlists I want. The main thing I wish I could change is My Music - what’s in there is disorganized and I can’t save stations. Also a “try it later” option would be nice.,2018-09-20 11:21:19,"Great benefit of Prime, good stations",False,4,amazon-music-songs-podcasts,510855668,
TLCProfan,My wife has set up numerous playlists for traveling and never a problem listening to our favorite songs!,2018-09-11 14:32:09,Wonderful set up for my truck sound system to travel!,False,5,amazon-music-songs-podcasts,510855668,
rhjessup,Easy to use & great to have immediate access to my favorite songs. Pretty good sound on most songs. A few were a bit “faint” (even with volume way up) and/or “scratchy” sounding. But overall a 5-star system.,2018-08-29 00:32:44,Music to My Ears!!,False,5,amazon-music-songs-podcasts,510855668,
George1988,"• Filter for explicit songs
• Easier way to access controls (skip, go back, etc). The tiny arrow above the pause/play is not enough, it’s very difficult to select.
• A way to access song information on stations",2018-08-31 21:23:17,Suggestions for fixes,False,4,amazon-music-songs-podcasts,510855668,
Dabipotato,"Generally easy to use, but the reshuffle function is not good, it keeps repeating certain songs over again but keep skipping other songs",2018-08-28 19:02:45,Good app with some room for improvement,False,5,amazon-music-songs-podcasts,510855668,
Pfiddledaddy69,"Very nice being able to download for on the go without using data, it's got every song I've ever thought of putting on my playlist and I listen to everything.",2018-08-28 00:24:48,Smooth,False,5,amazon-music-songs-podcasts,510855668,
JMS Research,For a service that I’m PAYING for there should be a lot more music available.  I should be able to play almost any song for most artists.,2018-08-24 19:15:25,"Convenient, but wish for more",False,5,amazon-music-songs-podcasts,510855668,
Sightsees,"Not family play oriented, therefore it limits usability. Love your playlist options, but it’s less appealing when you have to constantly check and skip songs. A “clean” option should be available since most of the composite songs have clean/ radio play versions.",2018-08-16 15:58:59,Needs explicit content filtering,False,3,amazon-music-songs-podcasts,510855668,
Theezy4Sheezy,Worth the money. I only wish you were able to listen on at least two devices and there was more current music available on the Prime subscription.,2018-08-15 20:59:46,Great Music App,False,5,amazon-music-songs-podcasts,510855668,
Isabella Naufal,"I think this is an amazing app!!! And for a price you can be able to download any song you want!!!!! After I got this app my life changed now, I love to listen to music in the car when I’m driving somewhere!!!!!!!!!!",2018-08-02 11:39:54,Great app!!!,False,5,amazon-music-songs-podcasts,510855668,
Tanneseph,"Solid app, easy to navigate.  Being able to pull up lyrics is great, being able to click them and snap to the moment in the track is freaking brilliant.",2018-07-22 13:38:38,"Snap-to Lyrics Should Be Standard, Bravo",False,5,amazon-music-songs-podcasts,510855668,
Jrnr123456,"I like this app, I just wish more songs were available and one thing I hate is that when I download a song sometimes it changes to unlimited so you have to buy it, when I already had it with prime, not fair!",2018-07-28 18:52:57,Don’t change a song to unlimited after I already had it with prime,False,3,amazon-music-songs-podcasts,510855668,
We city rules,"As far as music apps go, I really like it! But for some reason, some of the music I had on my playlist got taken off. Quite a few songs actually. (Content no longer available) kind of stuff. Either way, I like it better than most.",2018-07-25 16:01:58,I love it!,False,4,amazon-music-songs-podcasts,510855668,
Alyssa.1004,It’s amazing because you get to listen to ALMOST every song you want. One time I looked up a song and it didn’t show up. Also if you have an Alexa and have the app open it is confusing.,2018-07-22 00:54:01,Amazing,False,5,amazon-music-songs-podcasts,510855668,
pazizipa,"Thank you for all the hard work in creating the app and choosing the content (presumably human beings were involved!). You have introduced me to a number of excellent indie electronic bands, and this is now the main music app on my phone.",2018-06-25 18:26:20,Excellent stations,False,5,amazon-music-songs-podcasts,510855668,
Roland Prime,"I liked how it was a few updates ago, but now it doesn’t show as many recommendations or show a wide variety. Navigation is more annoying, and the prime music is hard to find over the new subscription unlimited service. Can’t even look at full albums anymore",2018-07-12 21:19:46,It’s changed,False,3,amazon-music-songs-podcasts,510855668,
Tony - ex Pandora Lover,"Easy access to music
No commercials
Great functionality
Love the radio stations/playlists
I would buy up to unlimited version if it was half the price",2018-06-14 14:57:18,Better than pandora,False,5,amazon-music-songs-podcasts,510855668,
jkkjames,"I enjoy all aspects of this app EXCEPT the “trial” version of certain songs and playlists as an attempt to get you to subscribe to their unlimited music. It seems a bit underhanded. I’d prefer to either opt in or out of an unlimited subscription, not constantly feel baited by it.",2018-06-25 16:32:27,Mostly Excellent!,False,4,amazon-music-songs-podcasts,510855668,
Iccjb1,"There is a decent selection of music. 
However some things I downloaded to my music become ""unavailable.""  I had no dues that would happen.  That is very frustrating. 
The app is not intuitive. Lots of trial and error to figure out what to do.",2018-06-16 17:57:40,Decent but not fabulous,False,4,amazon-music-songs-podcasts,510855668,
bluesatsales,"Love that it's included with prime and have unlimited skips, making playlists, also have very few problems with the app, seems to work smooth and clear when I Bluetooth it to my home stereo.",2018-06-09 21:48:51,It's awesome!,False,5,amazon-music-songs-podcasts,510855668,
jwkelley1971,It has a lot of songs still needs to have just a few more but I love listening to all the stations that I love. Great family value on price for the amount of people thank you,2018-06-04 14:46:16,Like the music,False,5,amazon-music-songs-podcasts,510855668,
Modencrantz,Such a great app it makes work go by so much faster great selection. Great playlists only think I would work on is the work playlist need to not have explicit songs on them ... not appropriate for work place🤪,2018-04-24 21:02:45,Music,False,5,amazon-music-songs-podcasts,510855668,
MsDavis1215,"I’ve made a number of play lists. When I log in a couple weeks later there are numerous songs grayed out that are no longer available unless you pay more. It feels like bait and switch. 
I wish I could arrange the songs on my play lists easily but I haven’t figured it out.",2018-05-24 17:58:24,Songs taken away.,False,3,amazon-music-songs-podcasts,510855668,
Fletch24990,"I now have one place that meets all of my listening needs. I’m actually spending less money because I’m not buying a ton of albums that I tire of like being stuck in a revolving door. 
I’m a happy customer.",2018-04-07 14:29:24,Everything I Need,False,5,amazon-music-songs-podcasts,510855668,
graykitty92,Ten times better than pandora. Unlimited skips and you can skip back to the beginning or previous song!!,2018-04-03 15:02:26,Way better than pandora,False,5,amazon-music-songs-podcasts,510855668,
aArblaster,I got this app and later it was deleted when I tried to get a software update. Now I can’t play music even though the AppStore still has it and is still offering updates for this app.😥,2018-03-29 15:23:41,App deleted,False,5,amazon-music-songs-podcasts,510855668,
super_Stew,If you want to be able to listen to all music download right now there are also tons of stations you can listen to this is a great app that I use daily and if you download it you will too.,2018-03-27 00:07:42,Download,False,5,amazon-music-songs-podcasts,510855668,
1drmmr,"On top of having the app crash randomly when I try to play playlists that I created, the new update to the app makes it so that I can no longer play playlists that someone else makes for me that I follow. As a working musician trying to share playlists so I can learn what music to play in a set, this is a pretty devastating glitch.",2021-11-20 19:02:17,Update created more bugs in it fixed,False,1,amazon-music-songs-podcasts,510855668,
Majuro Traveler,"This is a wonderful app, like the old days of listening to the music on transistor radios not knowing which song would be next but all of them good! 5 stars!",2021-10-17 09:31:07,Wonderful!,False,5,amazon-music-songs-podcasts,510855668,
JSMozart,"It’ s not about the app, it’s about the music and if you can’t find it here, it probably isn’t worthy of being found…",2021-08-13 22:31:04,Couldn’t care less about the app..l,False,5,amazon-music-songs-podcasts,510855668,
Lsmander,"Once you’ve created a playlist, it would be nice to drag them into a different order. Mine was done by artist, but I don’t like hearing the same artist five times in a row. Should be an easy fix",2021-09-29 11:54:59,Good with one major flaw,False,4,amazon-music-songs-podcasts,510855668,
Jackystarlet,"The most amazing part has to be that you can ask Alexa to play the music you want, it really helps when you are driving.",2021-03-02 04:10:47,Amazing,False,5,amazon-music-songs-podcasts,510855668,
Playgamesalldayanddrink,"Stop with this- most people listening to music on their phones are doing so while doing other things.  It’s really annoying when you are in the middle of something (cooking, cleaning) to have to stop to restart the music especially when this pops up after just 20 - 30 minutes.  Make this go away!",2021-05-19 19:49:16,“You’ve been away”,False,1,amazon-music-songs-podcasts,510855668,
Honda.Fan,"Seems like every redesign they make it harder to listen to what you want to. 
Why would it startup with some random mix of songs instead of what I was listening to last. 
This random my discovery station if frustrating. 

They also need to add a way to favorite a station. At random times you have to either search or scroll through an endless list of stations to find one of your favorites. 

The last thing is their terrible integration with CarPlay. Half the time the screens are blank and you have to select on your phone, totally negating the purpose of CarPlay.",2021-05-02 15:15:48,New Design Needs Work,False,2,amazon-music-songs-podcasts,510855668,
payments not rewarded,This app is good and could be so much better but for some reason it always shuts off. It will be fine for a couple of minutes and then it will just stop playing the music. Other than that it is pretty good,2021-04-09 17:18:16,Always shuts off music,False,3,amazon-music-songs-podcasts,510855668,
KimJongSkillz,I love the size of the catalog but the search function is not great.  It is too hard to find the songs I want to hear sometimes,2021-04-04 14:53:14,Hard to find the songs I want to hear sometimes,False,4,amazon-music-songs-podcasts,510855668,
A person that tou don't know,"The app it’s self is a great app! There are a few down sides tho. Sometimes the music will glitch a tad bit. Also, unlimited is really expensive. A lot of songs and artists that I listen to keep getting put on to unlimited and it’s really annoying.",2021-03-24 22:37:36,Good app but expensive,False,3,amazon-music-songs-podcasts,510855668,
geezg371,"What in the world is going on with Alexa. Sometimes she listens and most if the time she doesn’t, I’ll ask it to play a song and all I get is silence. I also get static on my songs when they play. This has been going on for some time now, I keep thinking i need to update the app but it still happens when I do update it.",2021-03-17 00:10:45,What is going on,False,2,amazon-music-songs-podcasts,510855668,
SpanishHeart722,"On several occasions, I have play my songs on this app, and in various stages of the song, the music stops and I hear this scratching record noise, then it skips to the next song. I have had to reset the app and play it again on numerous occasions. I never had this problem before.",2021-03-10 03:12:30,App Keeps Making “Scratching Record” Sound,False,2,amazon-music-songs-podcasts,510855668,
scott13420,"Most to be probably know this already, but if you disable the loudness normalization feature your audio will play at full dynamic range.",2021-02-16 12:36:24,Attention audiophiles...,False,5,amazon-music-songs-podcasts,510855668,
podemis,I like it a lot. I just wish when I hit random on the songs it was actually random. I’ve got thousands of songs downloaded on my phone for offline play but it seems like I just hear the same sixty or so songs over and over,2021-02-18 04:57:39,Pretty good.,False,3,amazon-music-songs-podcasts,510855668,
Bradaigh11301510*,"Never any problems, even using the app through enforum service, we travel cross country so I play it quite often, while my spouse is listening to sports.",2021-01-24 21:24:34,Great App,False,5,amazon-music-songs-podcasts,510855668,
fgjknbu,I would like to see more playlists based on feelings. For example there is a awesome “singing in the shower” and “feeling happy”. I could use some more of those types of playlists.,2021-02-11 19:50:43,More playlists based on feelings,False,4,amazon-music-songs-podcasts,510855668,
Kirandell,How can you not love the variety of music and the number of versions offered!  It’s a dream and you don’t have to change a record.,2021-01-18 20:30:27,So much variety,False,5,amazon-music-songs-podcasts,510855668,
RickyJ674,Every time I try to listen to music the song just suddenly stops and I get back on the app to find that the app has restarted. I don’t know why it does this but what I do know it that it won’t do it with songs I have saved to my playlist from awhile ago. If I add anything else to my playlist it isn’t even going to last a full minute.,2021-01-21 13:55:53,The songs won’t load in,False,1,amazon-music-songs-podcasts,510855668,
Ryan ri,They have an excellent selection but at the current monthly subscription I don’t feel like it’s a very good value. I found that the app crashes constantly and has even caused other apps on my phone to crash also.,2021-01-19 16:21:48,Great selection but not a great value,False,3,amazon-music-songs-podcasts,510855668,
