date,review,title,userName,rating,isEdited,app_name,app_id
2021-11-16 16:36:16,"The playlists are great, suggestions are generally on point, and I like how you can access the lyrics too. 

Now for what I do not like. I do not like how Apple Music has the smallest selection of artist tracks across all platforms that I use. Apple Music WAS the only premium I pay for but now I’m afraid it’s back to Spotify premium I go. This morning I was searching tracks from my YouTube playlist and the first 5 songs I searched are not on Apple Music and these are bigger mainstream artist too. I do not like how when i add a track to a playlist it’s about a 50/50 shot the track will be added. The play next feature very rarely works.. too a point I do not use it. 

If apple can fix these issues, I would give a 5 star but there are too many frustrating times I can not find songs on this platform.",Ehh,idc2019,2,False,apple-music,1108187390
2021-11-16 05:33:52,"I tried to redeem a feee trail for 6 months because I had AirPod Pros and wanted to redeem the trial. I then wanted to cancel it as soon as possible so after the trail, it wouldn’t charge a random card. Thinking the free trial would continue over like Spotify, I cancelled it  with the warning that I won’t be able to redeem it again, me thinking ok, I can’t redeem a free trail. I wanted to cancel the free trial as soon as possible because I would end up forgetting and the payments would transfer over to a random card. All in all, if you are redeeming a free Apple Music Trial, wait as long as possible before cancelling so you don’t charge a card, but can enjoy your music. Hope Apple solves this confusion, Or gives specific directions on what will actually happen.",Bad Free Trial Policy,Guest_453,1,False,apple-music,1108187390
2021-11-16 05:14:31,"Where to start? A search that doesn’t work and recommendations that get worse the more you use it are my top two.

Looking for specific music? Well good luck! The search usually just brings up Top 40 artists or doesn’t return anything at all.

Want personalized playlists like Spotify? Well, you better pick your genres really carefully when you set up your profile, because that’s all it ever seems to go off of. At first their recommendations were good, but the more “Loved” and “Show me less of this” feedback I gave Music the worse the recommendations got. Don’t want to listen to The Weekend and Harry Styles? Great - here’s a playlist based on The Weekend and Harry Styles.

I gave Music a solid week (even after hating it after my first hour) before I cancelled the 6 month free trial. It’s just so much worse than Spotify that it only made me appreciate Spotify so much more.","Doesn’t learn from dislikes, can’t block artists",LobsterSayce,2,False,apple-music,1108187390
2021-11-15 03:41:03,I wish there was a option to listen for free with ads because i don’t mind them.,Spotify is way better,Hottermama21,1,False,apple-music,1108187390
2021-11-14 05:13:41,Apple music cannot hold anymore the music we download.It keep crashing every time you re listening a song.I dunno if everybody has the same issue but since the last update 15.1 apple music is getting worst.If nothing change I might cancel my subscription and use spotify.I hate using garbage app.,problem with apple music software,Adibou3498,1,False,apple-music,1108187390
2021-11-14 04:17:46,"As someone who loves almost all Apple products, this one disappoints and pales in comparison to others. I came from Spotify and there are so many things that make Apple Music almost unusable. 

1) Can’t download all. When migrating, you’d hope there’s a 1 click download all to offline listen for planes, places with spotty connection, etc. I found a workaround with my Mac by just shift clicking all the songs and moving them to a playlist, then 1-click downloading on my phone, but how hard can this be to add?

2) The queueing system. Wow, this one may make me switch back to Spotify. When I queue song A, B, C, D - it plays the songs in D, C, B, A order. In what world does that make sense? Someone with a song request at a gathering would get to “cut the line” and play their song first? I know play later is there, but the app queues every song in your playlist and thus, renders the button useless. 

3) Unintuitive interface. Says it all, who knows to hold click in the app just to make a song go to the top? Even when it does go to the top to queue, it gets wiped by pretty much any action you take - closing the app, reshuffling.

I really hope Apple actually considers making an App that’s useful instead of using gimmicks like Dolby/Spatial sound. Btw, it really does not sound great, even in my AirPods Pro’s. Much prefer ‘regular’.",Not up to Apple Standards,J kong88,2,False,apple-music,1108187390
2021-11-08 15:37:28,Loving the Dolby atmos and lossless as well as the personalized playlist. Wish you could block artists like Spotify and also wish that when scrolling through the main screen of the library it would show all your saved albums and not limit it.,Better than Spotify,Kay1-44-1,4,False,apple-music,1108187390
2021-11-14 00:23:43,"only reason people tolerate this hot garbage is because of connivence. 
do better.",obviously spotify is better,Lorenzo89888,1,False,apple-music,1108187390
2021-11-13 19:32:38,Do yourself a favor and get Spotify instead or really anything else. Insanely glitchy when it feels like working. Will just stop and close the app whenever. Horrible product. I’ve tried to keep it for a year now,Spotify,PHX5768,1,False,apple-music,1108187390
2021-11-13 17:12:37,"We can agree that Apple Music has potential, but Apple refuses to make changes. Use Spotify",What was apple thinking,Gwapp65,1,False,apple-music,1108187390
2021-11-13 13:49:11,"I can’t download an play music on my own. You need to pay for every action you do. 

Just switched from android and already regretting for so many things..",Terrible,rajkan123,1,False,apple-music,1108187390
2021-11-13 02:00:50,It is not fair paying for this freaking app and they took out all the music I had added it says is not available in your country or region please fix that Spotify is better I think 😡smh,Not fair,(spotify),1,False,apple-music,1108187390
2021-11-11 22:55:29,Android music is better I got to say because they don't update this thing I wish I can enjoy it but I cant,Guys don't worry,Qwazaqwaza,1,False,apple-music,1108187390
2021-11-11 13:23:35,Apple is the reported woke spokescompany for the whole of American Millennials and you think we wanna pay a $200 billion dollar company $135 a year for the “privilege” of listening to music that’s free on YouTube! Trashy company rakes customers over for more money !,Free Music,Aweful Apple,1,False,apple-music,1108187390
2021-11-09 22:21:15,"Just use Spotify and Apple Music back to back for a week and you can tell which one is made by a company that actually needs the product to succeed for the company to succeed.

It’s not all bad, and to be clear this is coming from an Apple Music user from the very start— I switched as soon as it came out and I stick with it for the integration with other apple services. It’s just disappointing that years on, you can see it’s still not as good.",Pretty mediocre for a first party app,_zakray,3,False,apple-music,1108187390
2021-11-09 21:22:47,"-Needs to have the option to sort playlist songs by recently added. Scrolling down alllll the time is a waste of time that I just switch to Spotify. It's such a basic feature that it's weird Apple Music doesn't even have it.
-Rewinding music in my car with the steering wheel feature is so annoying. It needs to be like Spotify, their rewind controls are much better and useful.",NEEDS to be updated,alexcookiedough92,2,False,apple-music,1108187390
2021-11-09 20:49:37,After a few songs play it stops putting out sound. I have to skip the song then go back.  About to start using Spotify.,Eh,hvnterslayer,2,False,apple-music,1108187390
2021-11-05 14:58:14,I like Apple Music but can they please put an option where we can click so we find the song we want to listen to on YouTube because there are some songs I want to listen to but they aren’t on any music app only on YouTube so maybe you guys can have that option,Good but,jeffypaz,4,False,apple-music,1108187390
2021-11-06 14:20:46,"I’m not sure why Apple Music constantly forgets what you’re listening to, this app should be flawless but it’s quite the opposite. Constantly starting up shuffling my entire library instead of leaving off where I left it last time. I keep hoping they’ll fix this nagging issue but about to give up hope at this point

Apple Music still has amnesia as of 11/5/21. Will this ever be fixed? I’m not holding my breath",Forgetful,UniBroW,1,False,apple-music,1108187390
2021-11-06 00:18:36,"add where we can screen record music,block artists, ADD COLLABORATIVE PLAYLISTS, LISTENING PARTIES,add a feature where it show all likes on playlists & canvases like Spotify",ADD COLLABORATIVE PLAYLISTS,tk2x.,2,False,apple-music,1108187390
2021-11-05 23:44:32,"I like having my music on my phone, and the play lists are great. I have all the music I’ve ever purchased on my phone, except Music from the Apple store, because years ago I changed my primary email and all the music I purchased before that is unavailable. Apple couldn’t help, and I lost hundreds of dollars in music. So I bought CDs, ripped them, and replaced all my Apple music with unencrypted music. Now I’m getting Apple notifications in my music app that are Apple ads for their subscription music service. This makes me angry. I paid $1300 for this phone. It’s my phone, not Tim Apple’s advertising billboard for add on Apple services. If you want me to switch to Android, this is how you do it.

Edit: changed to one star because now I’m getting banner popup ads on my iphone home screen for Apple music. I strongly resent paying $1300 for a phone so Apple can use it as an advertisement billboard.",Apple ad notifications need to go,Bellevue Fine Art Repro,1,False,apple-music,1108187390
2021-11-05 22:55:08,"I don’t understand how everyone else gets this feature so well and Apple is like… duhhhh duh duh about it. I’m listening to a playlist of instrumental songs and then it just through a death metal song in the mix… … … Does that even make a little bit of sense? 

I’m done Apple. Your in ability to invest and improve your own service has convinced me to not invest into it as well. 

Spotify it is. 

Do yourself a favor and just slide Spotify. It is light years ahead of Apple.",Music discovery is just… stupid.,Pmathis792,1,False,apple-music,1108187390
2021-11-05 01:23:57,"Overall, I really enjoy Apple Music, as I believe the sound quality is much better than Spotify.

But there are two things that I’m sure many others would like to see too, well at least the first thing…

1.) Create a free version of Apple Music.

2.) Right now, you’re only able to alphabetize songs in your library. I would really like to be able to alphabetize my songs in my playlists as well, as it assures the user that you’re not double adding songs to a playlist.",Overall Great,Jon_M_Harris91,4,False,apple-music,1108187390
